,id,lat,lng,households,buildDate,score,m2,p,min_sales,max_sales,avg_sales,구
2809,70133,37.46116657,126.9002794,96,199312,3.0,74,22,31200.0,43200.0,36000.0,금천구
2810,10021,37.45772251,126.8977115,229,200405,4.1,69,21,49120.0,64160.0,61600.0,금천구
2811,6215,37.47124534,126.8941344,136,200307,4.8,80,24,46080.0,62080.0,58400.0,금천구
2812,1282,37.4553836,126.889882,1000,199108,4.2,106,32,51040.0,71360.0,56800.0,금천구
2813,12398,37.45599365,126.8870239,47,200207,4.0,103,31,58720.0,58720.0,58400.0,금천구
2814,382,37.45607236,126.8983015,639,198012,3.3,58,18,18240.0,37920.0,23200.0,금천구
2815,16710,37.47054728,126.899548,41,200505,0.0,75,23,45440.0,52960.0,49600.0,금천구
2816,11994,37.45612027,126.8995357,112,200306,4.0,56,17,32960.0,59360.0,37600.0,금천구
2817,543,37.47289857,126.8929971,210,199807,4.2,82,25,40000.0,59040.0,48800.0,금천구
2818,4298,37.45459055,126.8976661,173,199609,3.6,82,25,20800.0,20800.0,20800.0,금천구
2819,324,37.4748702,126.892278,1495,199803,3.9,81,25,48480.0,70080.0,55200.0,금천구
2820,16120,37.46907766,126.9049037,39,200311,2.5,60,18,18400.0,36000.0,32800.0,금천구
2821,48,37.45288311,126.8986811,260,198212,3.7,56,17,26400.0,43200.0,35200.0,금천구
2822,12191,37.4733363,126.90012,48,200311,0.0,77,23,28800.0,36800.0,35200.0,금천구
2823,26679,37.47208485,126.9022365,32,200202,0.0,67,20,31200.0,50720.0,35200.0,금천구
2824,51744,37.4728102,126.901252,68,202008,5.0,55,17,43200.0,43200.0,43200.0,금천구
2825,11990,37.46931937,126.9052018,48,200208,3.0,83,25,32000.0,46720.0,37600.0,금천구
2826,5832,37.47549409,126.8936762,56,199803,3.5,75,23,33600.0,40800.0,40000.0,금천구
2827,12321,37.45971972,126.9071309,202,200601,4.2,77,23,45920.0,55520.0,50400.0,금천구
2828,25043,37.475439,126.8965795,38,200407,3.5,89,27,36800.0,44800.0,43200.0,금천구
2829,3874,37.46315515,126.9081168,185,200009,4.3,85,26,45280.0,70880.0,51200.0,금천구
2830,10022,37.46032934,126.9078129,76,200408,4.3,76,23,33600.0,45600.0,41600.0,금천구
2831,4323,37.46994737,126.906327,106,199708,3.0,78,24,38400.0,49760.0,43200.0,금천구
2832,658,37.45091825,126.8979242,233,198608,4.3,75,23,40640.0,47680.0,44000.0,금천구
2833,58117,37.47678908,126.8939378,48,198001,0.0,55,17,21600.0,21600.0,21600.0,금천구
2834,3813,37.47671437,126.8960486,98,199508,4.6,81,25,38720.0,38720.0,38400.0,금천구
2835,20227,37.4759171,126.8993147,246,201109,4.0,86,26,66880.0,72640.0,68800.0,금천구
2836,4331,37.46327871,126.909446,786,199909,3.8,79,24,40160.0,69920.0,52000.0,금천구
2837,26776,37.46186976,126.9097506,38,200305,0.0,79,24,32000.0,33920.0,33600.0,금천구
2838,22999,37.4739931,126.9044,31,200406,0.0,88,27,32000.0,38400.0,37600.0,금천구
2839,4359,37.45459799,126.906649,123,199812,3.8,81,25,38400.0,61280.0,47200.0,금천구
2840,4380,37.45588556,126.9078228,79,197510,3.7,41,12,12960.0,16000.0,13120.0,금천구
2841,9893,37.47668571,126.9004442,49,200307,0.0,52,16,23200.0,62560.0,33600.0,금천구
2842,6468,37.47739914,126.9002398,341,200210,3.4,79,24,50560.0,56800.0,52000.0,금천구
2843,7129,37.47889775,126.895304,96,199802,4.0,84,25,40160.0,46560.0,44000.0,구로구
2844,58170,37.44900223,126.9003383,34,199111,3.0,60,18,25440.0,41920.0,38400.0,금천구
2845,336,37.44812576,126.898692,986,198202,3.6,55,17,19040.0,39680.0,27200.0,금천구
2846,75078,37.47692328,126.9033426,42,201904,4.5,44,13,65120.0,65120.0,64800.0,금천구
2847,4203,37.47810597,126.9007589,124,199809,3.3,84,25,34560.0,57760.0,47200.0,금천구
2848,4322,37.47676443,126.9041071,49,199712,3.0,72,22,25600.0,48640.0,42400.0,금천구
2849,6694,37.47945756,126.8966418,240,200312,3.7,77,23,37440.0,71040.0,64000.0,구로구
2850,9371,37.47669642,126.9046905,45,199610,3.0,55,17,20960.0,39360.0,31200.0,금천구
2851,171,37.4705205,126.9111058,120,198407,3.3,72,22,23680.0,25600.0,24800.0,관악구
2852,9892,37.47851731,126.9013282,46,200212,5.0,83,25,36000.0,57120.0,48000.0,금천구
2853,18314,37.45349033,126.9097245,112,200801,4.0,75,23,54400.0,71520.0,66400.0,금천구
2854,1460,37.45402446,126.9106868,197,199606,3.3,74,22,35680.0,47040.0,44800.0,금천구
2855,9944,37.47680609,126.9066214,36,200009,2.0,76,23,42560.0,42880.0,43200.0,금천구
2856,800,37.47214641,126.9117641,373,199802,4.0,84,25,37760.0,71200.0,48800.0,관악구
2857,23102,37.4773108,126.906893,42,200405,0.0,65,20,39840.0,42560.0,41600.0,금천구
2858,19917,37.4464015,126.901168,1764,201408,4.1,82,25,73120.0,115200.0,83200.0,금천구
2859,23827,37.44607096,126.9023879,82,201211,4.7,90,27,60160.0,69120.0,64000.0,금천구
2860,18440,37.48237829,126.8983292,58,200804,0.0,104,31,86400.0,89920.0,88800.0,구로구
2861,11993,37.45144124,126.9118607,114,200309,4.3,91,28,57760.0,63040.0,60800.0,금천구
2862,5227,37.45347518,126.9135627,140,198404,0.0,67,20,13120.0,13120.0,13120.0,금천구
2863,9925,37.45100851,126.9115357,97,200404,4.5,75,23,55200.0,87200.0,76000.0,금천구
2864,14147,37.48270762,126.8999297,65,200010,5.0,82,25,43040.0,70240.0,56800.0,구로구
2865,52,37.44936804,126.9107059,619,198910,2.7,57,17,27040.0,68000.0,36800.0,금천구
2866,47,37.4763131,126.9123199,492,198410,3.5,56,17,25440.0,48640.0,32800.0,관악구
2867,8460,37.47480057,126.9139089,114,200212,4.0,83,25,54400.0,72000.0,68800.0,관악구
2868,420,37.48250871,126.9034349,280,198210,3.6,77,23,42560.0,49440.0,45600.0,관악구
2869,15965,37.44793359,126.9106579,206,200611,3.9,80,24,47200.0,64320.0,63200.0,금천구
2870,11722,37.47912287,126.9104851,1456,200506,4.2,79,24,81440.0,120000.0,95200.0,금천구
2871,51830,37.44684801,126.9096556,48,200505,0.0,100,30,32800.0,66880.0,36800.0,금천구
2872,5297,37.47708859,126.9131737,171,199603,4.0,77,23,35840.0,63200.0,49600.0,관악구
2873,6010,37.44934146,126.9137437,671,200212,4.2,84,25,44320.0,71520.0,59200.0,금천구
2874,11995,37.44427605,126.9067387,222,198811,5.0,66,20,20800.0,32000.0,23200.0,금천구
2875,80638,37.4435434,126.90718,57,198606,0.0,62,19,18400.0,40000.0,21600.0,금천구
2876,58145,37.44299099,126.9073908,84,198411,0.0,70,21,19200.0,26400.0,24800.0,금천구
2877,4324,37.44168683,126.904857,35,199604,0.0,66,20,15360.0,23840.0,20000.0,금천구
2878,57981,37.48297122,126.9094957,40,199307,0.0,70,21,45600.0,49280.0,48000.0,관악구
2879,8981,37.48418066,126.9075348,119,200306,4.0,86,26,46720.0,90240.0,59200.0,관악구
2880,6110,37.48341543,126.9106971,304,200304,4.2,103,31,84160.0,88320.0,86400.0,관악구
2881,4306,37.4844975,126.908897,112,199612,4.5,86,26,42080.0,76800.0,55200.0,관악구
2882,20943,37.48475167,126.9095603,36,201004,5.0,82,25,47200.0,80320.0,73600.0,관악구
2883,9076,37.48471634,126.9104965,91,200401,4.3,71,21,51200.0,63360.0,60000.0,관악구
2884,1177,37.50696557,126.8949119,481,199810,4.2,80,24,69600.0,83840.0,75200.0,영등포구
2885,4105,37.50607683,126.8886294,1252,200012,4.4,81,25,70400.0,134240.0,90400.0,구로구
2886,18839,37.5080821,126.888334,524,201107,4.6,83,25,96320.0,314080.0,140800.0,구로구
2887,1144,37.50916801,126.8953431,200,199711,4.3,58,18,24800.0,70560.0,48000.0,영등포구
2888,1440,37.50553179,126.8956151,1162,199710,4.3,56,17,41280.0,87680.0,69600.0,영등포구
2889,6520,37.50355726,126.89213,299,200402,4.2,117,35,84480.0,85120.0,84800.0,구로구
2890,4358,37.50764336,126.8873422,120,199707,3.9,90,27,63680.0,76640.0,68800.0,구로구
2891,17997,37.51049613,126.8894507,90,200809,4.2,103,31,145600.0,157440.0,153600.0,구로구
2892,4338,37.50396885,126.8890261,344,198506,4.4,68,21,52160.0,80480.0,60800.0,구로구
2893,1259,37.50754809,126.8974988,142,199808,3.8,78,24,50560.0,64160.0,57600.0,영등포구
2894,10242,37.5072809,126.886619,304,200604,4.2,106,32,81760.0,81920.0,81600.0,구로구
2895,4321,37.50255879,126.8919505,285,199511,4.2,74,22,46880.0,60320.0,53600.0,구로구
2896,1421,37.50276662,126.8946147,280,199211,3.5,102,31,60800.0,60800.0,60800.0,영등포구
2897,647,37.50384238,126.8966082,220,199510,4.4,76,23,58080.0,64480.0,61600.0,영등포구
2898,3723,37.50854657,126.8858932,655,200005,4.1,85,26,71520.0,113760.0,88800.0,구로구
2899,6009,37.51060178,126.8868446,853,200305,4.6,114,34,115680.0,179200.0,136000.0,구로구
2900,2855,37.5126577,126.891477,390,198305,3.7,67,20,22240.0,49440.0,32800.0,영등포구
2901,1416,37.50222622,126.8948416,476,199204,4.1,81,25,52800.0,68160.0,53600.0,영등포구
2902,1519,37.50481277,126.8858491,450,199401,4.4,95,29,71200.0,71200.0,71200.0,구로구
2903,4364,37.50917096,126.8987317,346,200001,4.0,84,25,54880.0,106400.0,68800.0,영등포구
2904,5022,37.50199368,126.8888435,73,199804,4.5,137,41,63200.0,77600.0,74400.0,구로구
2905,17525,37.5132423,126.890391,91,200805,3.3,107,32,77280.0,77280.0,77600.0,영등포구
2906,12378,37.50115271,126.8913961,155,200611,3.8,125,38,76640.0,80160.0,78400.0,구로구
2907,4357,37.50366299,126.8857468,124,199807,3.9,79,24,59680.0,64000.0,61600.0,구로구
2908,10462,37.50157909,126.8887175,56,200009,4.0,99,30,42880.0,42880.0,43200.0,구로구
2909,17511,37.50684372,126.8840861,118,200709,4.3,101,31,99520.0,100800.0,100000.0,구로구
2910,889,37.51153803,126.8860198,169,199212,3.5,89,27,63200.0,68000.0,65600.0,구로구
2911,10461,37.50141704,126.8888489,54,200107,3.5,74,22,24320.0,37600.0,29600.0,구로구
2912,4312,37.50101413,126.8896411,67,199712,4.0,109,33,44800.0,67040.0,61600.0,구로구
2913,4044,37.50955045,126.8841996,813,200011,4.2,81,25,78240.0,139840.0,101600.0,구로구
2914,5666,37.5137144,126.889423,382,200109,3.6,74,22,51040.0,60960.0,57600.0,영등포구
2915,4313,37.50044659,126.8916867,82,199612,4.5,84,25,43840.0,55200.0,46400.0,구로구
2916,894,37.5053269,126.9004153,688,198609,3.9,67,20,42400.0,57440.0,49600.0,영등포구
2917,26830,37.50036928,126.8899361,104,199912,5.0,171,52,70240.0,86720.0,74400.0,구로구
2918,3790,37.51217902,126.8854804,239,199611,3.7,101,31,71040.0,71200.0,71200.0,구로구
2919,23253,37.51109643,126.8998194,836,201403,4.2,77,23,60960.0,148800.0,94400.0,영등포구
2920,17524,37.5140758,126.888506,121,200805,4.7,109,33,79200.0,79200.0,79200.0,영등포구
2921,1511,37.50349931,126.8842089,718,199911,4.5,80,24,64160.0,103680.0,75200.0,구로구
2922,4384,37.50009572,126.8903075,272,199607,4.3,84,25,46240.0,62720.0,54400.0,구로구
2923,145,37.49984153,126.8921489,166,199706,3.8,79,24,44640.0,47840.0,46400.0,구로구
2924,6306,37.50848585,126.8827716,411,200406,4.3,107,32,92160.0,112320.0,99200.0,구로구
2925,6213,37.50568198,126.8828212,96,200308,5.0,105,32,106560.0,106560.0,106400.0,구로구
2926,1387,37.5119724,126.8842547,260,199904,4.0,79,24,60480.0,64000.0,61600.0,구로구
2927,44,37.5048028,126.9013965,386,198512,3.7,79,24,44800.0,61760.0,54400.0,영등포구
2928,12232,37.49961265,126.8901634,77,200401,5.0,90,27,28000.0,69600.0,45600.0,구로구
2929,12215,37.49943678,126.8909508,160,200604,4.2,86,26,55040.0,77280.0,70400.0,구로구
2930,2644,37.51104128,126.8829531,1095,199911,4.0,80,24,72160.0,118720.0,85600.0,구로구
2931,3792,37.51262826,126.8841813,154,199412,4.3,78,24,61920.0,66720.0,64800.0,구로구
2932,4121,37.5155602,126.89289,103,199812,3.5,78,24,61600.0,86080.0,72800.0,영등포구
2933,3791,37.51301766,126.8843481,284,199312,4.0,102,31,76640.0,76800.0,76800.0,구로구
2934,11025,37.5025466,126.8829483,92,200608,4.3,106,32,62400.0,62400.0,62400.0,구로구
2935,11031,37.50395469,126.8818558,96,200610,4.5,106,32,64320.0,66400.0,65600.0,구로구
2936,12219,37.49844599,126.891287,31,200311,4.5,94,28,85280.0,85280.0,85600.0,구로구
2937,19800,37.49828402,126.8915224,102,200311,4.0,86,26,48160.0,48160.0,48000.0,구로구
2938,6203,37.50703859,126.8807245,362,200308,4.5,107,32,89280.0,89280.0,89600.0,구로구
2939,7133,37.50084661,126.8840683,125,200612,4.0,81,25,49120.0,85120.0,59200.0,구로구
2940,4135,37.5164251,126.892795,270,198312,4.3,102,31,73440.0,77760.0,74400.0,영등포구
2941,912,37.50674226,126.9035259,321,199310,4.1,102,31,56800.0,56800.0,56800.0,영등포구
2942,21943,37.5001856,126.899262,44,200801,5.0,80,24,38400.0,53120.0,44800.0,영등포구
2943,2643,37.50584553,126.8805907,2298,199911,4.1,78,24,64800.0,103200.0,80800.0,구로구
2944,5848,37.51185181,126.9023701,2462,200205,4.2,85,26,75520.0,86400.0,80000.0,영등포구
2945,5731,37.51607101,126.8968311,1302,200111,4.4,115,35,102240.0,175200.0,118400.0,영등포구
2946,7167,37.49973618,126.8993732,80,198901,3.0,42,13,12800.0,48800.0,39200.0,영등포구
2947,11322,37.4998952,126.884115,299,200705,4.1,111,34,76800.0,185600.0,88000.0,구로구
2948,12131,37.51727403,126.8920017,54,200412,4.0,109,33,123360.0,127840.0,126400.0,영등포구
2949,4123,37.5169974,126.88814,200,200001,4.2,81,25,72160.0,76800.0,73600.0,영등포구
2950,2854,37.51758488,126.8929967,367,198807,4.0,80,24,57600.0,79840.0,65600.0,영등포구
2951,37929,37.5039335,126.904281,612,201902,3.0,85,26,76160.0,97120.0,85600.0,영등포구
2952,12210,37.5017431,126.9030528,134,200306,3.7,72,22,54560.0,58720.0,57600.0,영등포구
2953,15048,37.49689994,126.8913751,206,200205,4.3,43,13,23360.0,32800.0,30400.0,구로구
2954,4393,37.49706151,126.8946725,591,198701,3.7,73,22,32160.0,60800.0,43200.0,영등포구
2955,37180,37.51701736,126.8870087,222,201711,4.9,80,24,89600.0,98880.0,97600.0,영등포구
2956,20066,37.49660154,126.8921762,42,200911,4.2,112,34,63200.0,63360.0,63200.0,구로구
2957,2861,37.5161514,126.884442,166,199111,3.5,94,28,65440.0,65600.0,65600.0,영등포구
2958,6577,37.49887466,126.8835059,109,200212,4.3,104,31,63840.0,65600.0,64000.0,구로구
2959,2857,37.5169681,126.88581,383,198811,4.0,88,27,52160.0,53280.0,52800.0,영등포구
2960,6094,37.5183614,126.8908644,776,200306,4.6,111,34,109600.0,142560.0,117600.0,영등포구
2961,4120,37.518424,126.892414,141,199804,4.0,82,25,63040.0,101760.0,76000.0,영등포구
2962,2615,37.49610859,126.893059,397,198806,4.4,76,23,39840.0,52160.0,47200.0,구로구
2963,5638,37.50690965,126.8779832,204,200109,4.3,115,35,77920.0,90080.0,87200.0,구로구
2964,14158,37.49602084,126.891675,166,200506,4.0,88,27,49600.0,50240.0,50400.0,구로구
2965,12207,37.51834366,126.8887466,48,199804,4.0,84,25,45760.0,45760.0,45600.0,영등포구
2966,2860,37.5172915,126.884763,160,198408,3.0,103,31,40160.0,67680.0,53600.0,영등포구
2967,10015,37.49563601,126.892553,81,200402,3.0,44,13,25600.0,70560.0,56800.0,구로구
2968,3758,37.49573367,126.8890383,98,199810,5.0,81,25,50240.0,70240.0,59200.0,구로구
2969,4122,37.517157,126.901414,101,199909,4.0,72,22,55840.0,67840.0,62400.0,영등포구
2970,2862,37.5175063,126.883303,282,199205,3.9,103,31,54400.0,54400.0,54400.0,영등포구
2971,14141,37.49514657,126.8894146,39,199612,3.5,108,33,44640.0,64960.0,56000.0,구로구
2972,421,37.50733336,126.8764715,824,198907,3.7,50,15,26880.0,51360.0,42400.0,구로구
2973,5573,37.49884648,126.8805521,597,200109,3.9,85,26,56160.0,65280.0,62400.0,구로구
2974,15662,37.5190611,126.897545,134,200609,4.4,111,34,104640.0,105760.0,105600.0,영등포구
2975,70841,37.52022577,126.8920563,49,201509,0.0,66,20,61280.0,87520.0,78400.0,영등포구
2976,15437,37.51954208,126.8972969,67,200508,5.0,112,34,100480.0,101120.0,100800.0,영등포구
2977,33267,37.50490189,126.9079971,949,201512,4.4,82,25,84480.0,112480.0,98400.0,영등포구
2978,2863,37.5184393,126.8838,270,199707,3.9,71,21,51200.0,82880.0,63200.0,영등포구
2979,2601,37.49532355,126.8860309,340,198406,3.8,78,24,26400.0,38080.0,32800.0,구로구
2980,2864,37.5190939,126.88523,304,199705,4.4,77,23,57280.0,73440.0,67200.0,영등포구
2981,2887,37.4963307,126.900859,435,198511,4.2,70,21,42080.0,52000.0,48000.0,영등포구
2982,8909,37.50554874,126.8758772,189,199812,4.4,89,27,45280.0,53920.0,48800.0,구로구
2983,12223,37.51386252,126.9064124,90,196912,2.0,38,11,16320.0,16320.0,16000.0,영등포구
2984,38244,37.50298309,126.9078293,1008,202002,0.0,79,24,76000.0,119200.0,88800.0,영등포구
2985,16401,37.49562814,126.900012,120,199211,2.0,95,29,66720.0,66720.0,66400.0,영등포구
2986,12233,37.49408383,126.8938308,118,198712,3.0,73,22,32800.0,32800.0,32800.0,구로구
2987,2858,37.5199538,126.886452,170,199609,3.8,82,25,54400.0,116640.0,90400.0,영등포구
2988,2856,37.5185825,126.882821,218,199810,4.1,75,23,53280.0,83680.0,67200.0,영등포구
2989,4374,37.50137165,126.9072467,130,198106,4.3,54,16,19200.0,31200.0,24800.0,영등포구
2990,4373,37.5192711,126.884019,186,198501,4.0,55,17,32320.0,70400.0,58400.0,영등포구
2991,6574,37.49653017,126.8816188,216,200411,4.0,68,21,46240.0,57600.0,54400.0,구로구
2992,50089,37.5200222,126.885449,263,202009,0.0,79,24,96800.0,120000.0,98400.0,영등포구
2993,2852,37.5207215,126.896336,461,199708,4.6,82,25,63200.0,115200.0,79200.0,영등포구
2994,4391,37.51995821,126.899242,109,199608,4.0,88,27,45920.0,68800.0,60000.0,영등포구
2995,18432,37.49335879,126.8931307,129,200905,3.3,65,20,46400.0,73280.0,69600.0,구로구
2996,2859,37.5209278,126.887961,134,199106,4.5,101,31,85760.0,85760.0,85600.0,영등포구
2997,17715,37.52001306,126.900165,167,200801,3.8,79,24,65120.0,99520.0,72000.0,영등포구
2998,3923,37.5195376,126.882819,264,198612,3.9,85,26,55040.0,73920.0,65600.0,영등포구
2999,17716,37.50296285,126.9096062,284,200806,4.1,106,32,84480.0,132640.0,97600.0,영등포구
3000,3711,37.52163848,126.8881176,165,199612,4.1,78,24,47520.0,126240.0,80800.0,영등포구
3001,24060,37.49511504,126.9027357,185,201307,4.0,82,25,65600.0,84800.0,77600.0,영등포구
3002,16996,37.49567445,126.9036984,157,200510,4.0,102,31,66880.0,67040.0,67200.0,영등포구
3003,15595,37.49961004,126.908226,43,200508,5.0,89,27,48000.0,60960.0,56800.0,영등포구
3004,3924,37.520407,126.882824,390,198710,4.4,59,18,34720.0,74880.0,52000.0,영등포구
3005,3710,37.51576665,126.8763716,420,199609,4.4,107,32,93120.0,98880.0,95200.0,양천구
3006,22596,37.51118077,126.9106006,78,201310,4.0,107,32,76320.0,79520.0,76800.0,영등포구
3007,70147,37.49225537,126.8885956,79,201004,0.0,87,26,56000.0,84000.0,75200.0,구로구
3008,2600,37.49201172,126.8940689,427,199206,3.9,75,23,36160.0,62080.0,49600.0,구로구
3009,21620,37.49538317,126.9044949,37,200702,2.0,47,14,27200.0,78400.0,61600.0,영등포구
3010,4157,37.49827967,126.8761064,116,199410,4.2,94,28,39840.0,42080.0,41600.0,구로구
3011,4401,37.49447775,126.903501,143,199812,3.0,82,25,50240.0,91200.0,57600.0,영등포구
3012,4392,37.4947704,126.9043871,234,199903,4.4,80,24,37760.0,80000.0,50400.0,영등포구
3013,21308,37.49822142,126.8755501,46,200706,4.5,101,31,56160.0,57600.0,56800.0,구로구
3014,4406,37.52301442,126.8872829,95,199410,4.3,80,24,58880.0,59360.0,59200.0,영등포구
3015,2888,37.5015466,126.911075,518,197412,3.2,49,15,11360.0,31840.0,13440.0,영등포구
3016,38075,37.5039035,126.912039,1476,202010,0.0,62,19,73600.0,159200.0,106400.0,영등포구
3017,1601,37.49783561,126.8753789,105,199405,4.0,102,31,43200.0,43840.0,44000.0,구로구
3018,2598,37.49103115,126.8898187,493,198412,3.3,68,21,32320.0,43680.0,39200.0,구로구
3019,2618,37.49678039,126.8760998,579,198711,4.0,79,24,38240.0,51840.0,47200.0,구로구
3020,463,37.52227862,126.8829853,417,199011,3.9,68,21,44480.0,57280.0,50400.0,영등포구
3021,806,37.51761829,126.8755948,270,199211,3.9,99,30,71200.0,71200.0,71200.0,양천구
3022,50108,37.52339547,126.8862733,308,202103,0.0,35,11,48000.0,152000.0,116000.0,영등포구
3023,1346,37.52402332,126.8948654,783,199406,4.2,101,31,83200.0,83200.0,83200.0,영등포구
3024,4153,37.49761865,126.8747007,256,199309,4.3,101,31,49280.0,50400.0,50400.0,구로구
3025,16695,37.52410071,126.888856,51,200510,0.0,77,23,45600.0,81600.0,78400.0,영등포구
3026,6192,37.4905171,126.8952425,83,200309,4.5,108,33,71520.0,73760.0,72000.0,구로구
3027,4139,37.49689691,126.9091204,477,198904,3.8,72,22,44000.0,80800.0,63200.0,영등포구
3028,15573,37.5206014,126.905666,60,197104,0.0,32,10,11200.0,23040.0,20000.0,영등포구
3029,2884,37.51714138,126.8744735,217,199507,3.7,107,32,85920.0,85920.0,85600.0,양천구
3030,22370,37.49063517,126.8865084,148,201109,3.1,76,23,47520.0,84800.0,52800.0,구로구
3031,358,37.51522217,126.8727257,3100,198707,4.0,75,23,55200.0,165920.0,92000.0,양천구
3032,1465,37.49605145,126.8752145,290,198710,4.5,78,24,41600.0,55520.0,51200.0,구로구
3033,2616,37.48983472,126.8938821,497,199807,4.1,85,26,51520.0,88800.0,61600.0,구로구
3034,33327,37.49309921,126.9049988,247,201607,4.3,79,24,58560.0,72000.0,69600.0,영등포구
3035,5226,37.49703788,126.8742086,125,200105,4.4,113,34,59040.0,62880.0,62400.0,구로구
3036,38578,37.4943444,126.906973,859,202007,4.0,82,25,97600.0,116000.0,108800.0,영등포구
3037,1143,37.51904911,126.8756151,279,199210,4.4,105,32,84480.0,84480.0,84800.0,양천구
3038,4398,37.52305628,126.8821696,114,199612,3.8,53,16,43680.0,64800.0,57600.0,영등포구
3039,2850,37.52038789,126.8772373,972,199707,4.3,92,28,90880.0,106560.0,96800.0,양천구
3040,50176,37.5028008,126.913488,641,202012,5.0,80,24,106400.0,160000.0,124000.0,영등포구
3041,18045,37.5249154,126.889112,49,200612,5.0,65,20,46400.0,97120.0,93600.0,영등포구
3042,34938,37.5238023,126.883525,176,199911,4.3,76,23,43200.0,45120.0,44800.0,영등포구
3043,11066,37.4982266,126.911362,725,198609,4.1,72,22,39360.0,57920.0,48800.0,영등포구
3044,208,37.51757652,126.8735905,210,199211,3.7,100,30,79840.0,79840.0,80000.0,양천구
3045,5402,37.4897655,126.897107,133,200108,3.1,102,31,56000.0,68800.0,64000.0,영등포구
3046,27060,37.49272418,126.9054663,43,199705,3.5,80,24,38400.0,72800.0,43200.0,영등포구
3047,6641,37.51485485,126.9127273,271,200410,3.9,76,23,63680.0,91360.0,72800.0,영등포구
3048,2576,37.48934033,126.8892603,1285,199811,3.8,61,18,34560.0,71520.0,41600.0,구로구
3049,2617,37.4943656,126.87608,1400,198606,3.6,92,28,50880.0,53280.0,52000.0,구로구
3050,1281,37.49649669,126.8736577,488,198812,3.3,47,14,22560.0,42240.0,29600.0,구로구
3051,59012,37.495885,126.910205,42,201412,0.0,62,19,47200.0,89920.0,76000.0,영등포구
3052,6068,37.52481707,126.9000138,468,200306,4.4,105,32,94560.0,112800.0,104000.0,영등포구
3053,9890,37.51984475,126.8748129,230,200411,3.9,75,23,78400.0,160480.0,120000.0,양천구
3054,1466,37.49298641,126.8771148,735,198908,3.5,56,17,29440.0,56960.0,50400.0,구로구
3055,514,37.5239975,126.902621,600,199811,4.1,83,25,62080.0,87200.0,75200.0,영등포구
3056,2865,37.5243892,126.882546,388,199807,4.1,76,23,66880.0,89440.0,72800.0,영등포구
3057,5296,37.49636509,126.9111928,384,198404,4.0,57,17,23360.0,55200.0,40000.0,영등포구
3058,8913,37.48854008,126.8929974,132,198803,3.0,58,18,28000.0,42880.0,37600.0,구로구
3059,5398,37.52068872,126.8754178,89,200106,4.0,67,20,60800.0,80800.0,69600.0,양천구
3060,14030,37.48850924,126.8907993,498,200705,4.0,66,20,60640.0,73600.0,62400.0,구로구
3061,11067,37.5222132,126.906709,115,199112,4.3,92,28,54720.0,69280.0,60000.0,영등포구
3062,10053,37.49495871,126.9101269,669,200508,4.2,78,24,73440.0,88160.0,83200.0,영등포구
3063,924,37.49729935,126.9122954,214,198308,3.5,74,22,34400.0,52000.0,45600.0,영등포구
3064,11264,37.52598,126.886765,116,200511,4.5,75,23,83520.0,91200.0,87200.0,영등포구
3065,20015,37.52640136,126.8941787,125,200911,5.0,107,32,85920.0,140000.0,88000.0,영등포구
3066,81624,37.51720106,126.91272,149,201206,0.0,23,7,21280.0,21760.0,21600.0,영등포구
3067,5606,37.49302545,126.9081753,217,199902,4.0,78,24,57920.0,76160.0,65600.0,영등포구
3068,6279,37.51872157,126.8726338,205,200311,0.0,78,24,88160.0,187520.0,120000.0,양천구
3069,6101,37.51653835,126.9133,136,200207,4.0,107,32,70560.0,70560.0,70400.0,영등포구
3070,10016,37.48801833,126.8939253,111,200410,5.0,82,25,57920.0,69120.0,64800.0,구로구
3071,2866,37.5260455,126.885621,179,200006,4.5,83,25,60320.0,83520.0,76800.0,영등포구
3072,1330,37.5251933,126.9016966,338,198602,3.6,88,27,68960.0,76000.0,73600.0,영등포구
3073,37984,37.5235179,126.905614,183,202010,0.0,83,25,112800.0,144800.0,131200.0,영등포구
3074,2599,37.48803842,126.89625,591,199205,4.0,76,23,37600.0,71360.0,45600.0,구로구
3075,6268,37.48773178,126.8918995,1244,200405,4.1,74,22,60480.0,96160.0,77600.0,구로구
3076,51889,37.52655343,126.8871509,64,200806,5.0,97,29,52160.0,160000.0,56800.0,영등포구
3077,10609,37.5266784,126.887854,170,200410,4.3,74,22,78400.0,83360.0,81600.0,영등포구
3078,6344,37.51813288,126.8714946,292,200406,4.4,108,33,98400.0,121920.0,108000.0,양천구
3079,4148,37.49145871,126.8775017,726,198707,3.2,46,14,21600.0,39040.0,28800.0,구로구
3080,531,37.52283435,126.8765998,277,199706,4.3,84,25,76480.0,120640.0,100800.0,양천구
3081,5687,37.52149883,126.8746653,68,200202,2.0,93,28,75200.0,97440.0,92800.0,양천구
3082,1600,37.49479792,126.8724664,296,199511,4.4,75,23,42560.0,62720.0,56000.0,구로구
3083,1390,37.49474004,126.9116923,880,199602,4.7,107,32,78720.0,79200.0,79200.0,동작구
3084,2890,37.5272177,126.8883445,179,199807,4.2,81,25,61920.0,76800.0,68000.0,영등포구
3085,36952,37.52375793,126.9070587,1221,201708,4.5,82,25,96480.0,241600.0,127200.0,영등포구
3086,1207,37.52762731,126.8936068,284,201007,4.2,71,21,85280.0,108960.0,95200.0,영등포구
