시군구명,시설명,상세주소,경도,위도
광진구,중광초등학교 운동장 ,서울특별시 광진구 중곡동   220-22,127.082354,37.565358
구로구,오류고등학교운동장,서울특별시 구로구 궁동   110-1,126.828094,37.500035
관악구,합실어린이공원,서울특별시 관악구 신림동   321-5,126.930236,37.461986
은평구,서울상신초등학교 운동장 ,서울특별시 은평구 신사동   230-11,126.904724,37.597845
동대문구,휘봉고등학교,서울특별시 동대문구 휘경동   43-138,127.068116,37.586544
마포구,물빛문화공원,서울특별시 마포구 상암동   1608,126.893112,37.580055
송파구,서울버들초등학교 운동장,서울특별시 송파구 잠실동   35-6,127.089089,37.510267
관악구,당곡중학교,서울특별시 관악구 봉천동   682-0,126.933153,37.4919
동대문구,휘경1동주민센터,서울특별시 동대문구  외대역동로6길 3  (휘경동),127.065763,37.59293
성북구,용문고등학교(운동장),서울특별시 성북구 안암동2가   96-1,127.024668,37.588021
구로구,매봉초등학교,서울특별시 구로구  고척로21길 55  (개봉동),126.844575,37.504402
중구,회현체육센터,서울특별시 중구  퇴계로12길 78  (회현동1가),126.981656,37.55623
구로구,서울구일초등학교운동장,서울특별시 구로구 구로동   685-221,126.872969,37.492781
종로구,서울사대부설여자중학교,서울특별시 종로구 동숭동   199-1,127.003869,37.577264
관악구,남부초등학교 운동장,서울특별시 관악구 신림동   467,126.922099,37.484888
도봉구,서울자운초등학교 운동장,서울특별시 도봉구 창동   181-19,127.046564,37.657611
서대문구,안산초등학교,서울특별시 서대문구  통일로 321  (홍제동),126.944031,37.585068
마포구,가온문화공원,서울특별시 마포구 상암동   1594,126.887629,37.581753
구로구,영서초등학교운동장,서울특별시 구로구 구로동   165-1,126.895123,37.488485
도봉구,자운고등학교 운동장,서울특별시 도봉구 창동   1,127.050673,37.659092
동대문구,휘경공업고등학교,서울특별시 동대문구  겸재로 21  (휘경동),127.069537,37.585333
은평구,서울증산초등학교 운동장,서울특별시 은평구 증산동   212-0,126.904172,37.582616
종로구,올림픽기념국민생활관,서울특별시 종로구 혜화동   1-21,126.998772,37.590648
광진구,용곡초등학교 운동장 ,서울특별시 광진구 중곡동   176-1,127.088728,37.566962
영등포구,안양천 영롱이 억새 1~3구장,서울특별시 영등포구 문래동6가   52-0,126.880527,37.521161
구로구,경인중학교,서울특별시 구로구  경인로 301  (개봉동),126.854658,37.498382
동대문구,휘경여자고등학교,서울특별시 동대문구 휘경동   43-7,127.067424,37.583241
구로구,우신고등학교운동장,서울특별시 구로구 궁동   230-0,126.827614,37.494498
관악구,남서울중학교,서울특별시 관악구 신림동   1690-3,126.921473,37.481892
강남구,대치1문화센터,서울특별시 강남구  남부순환로391길 19  (대치동),127.056771,37.493246
관악구,난향초등학교 운동장,서울특별시 관악구 신림동   672,126.917891,37.462102
종로구,무악동주민센터,서울특별시 종로구  통일로16길 8-3  (무악동 인왕산아이파크아파트),126.957367,37.576246
양천구,돌다리어린이공원,서울특별시 양천구 신월동   100-1,126.833068,37.52787
송파구,서울신천초등학교 운동장,서울특별시 송파구 잠실동   27-5,127.095188,37.513629
용산구,청파선린공원,서울특별시 용산구 청파동3가   118-56,126.966296,37.543584
노원구,중현어린이공원,서울특별시 노원구 하계동   272-1,127.065848,37.631782
관악구,사당초등학교 운동장,서울특별시 관악구 남현동   1080-1,126.974544,37.474319
성북구,동신초등학교(운동장),서울특별시 성북구 보문동3가   228,127.016962,37.582582
강남구,대명중학교,서울특별시 강남구  역삼로87길 26  (대치동),127.060388,37.506225
관악구,중앙분수대 및 중앙도로,서울특별시 관악구 신림동   1735-0,126.920544,37.459143
관악구,신관중학교,서울특별시 관악구 신림동   산168-10,126.933705,37.480179
서대문구,홍제3동주민센터,서울특별시 서대문구  세검정로4길 32  (홍제동),126.949763,37.593763
은평구,수색초등학교 운동장,서울특별시 은평구 수색동   129-0,126.895392,37.584964
영등포구,서울영문초등학교 운동장,서울특별시 영등포구 문래동6가   13-0,126.88775,37.519731
광진구,대원외국어고등학교 운동장 ,서울특별시 광진구 중곡동   176-124,127.0895,37.56317
구로구,구로구시설관리공단운동장,서울특별시 구로구 구로동   741-27,126.8865,37.48976
노원구,하계어린이공원,서울특별시 노원구 하계동   273-3,127.069304,37.632203
구로구,개명초등학교,서울특별시 구로구  개봉로1다길 16-9  (개봉동),126.850698,37.483005
동대문구,이문초등학교,서울특별시 동대문구 이문동   256-30,127.064107,37.602013
관악구,군인아파트 어린이공원,서울특별시 관악구 남현동   602-143,126.978962,37.471858
도봉구,서울창원초등학교 운동장,서울특별시 도봉구 창동   308,127.040591,37.652357
용산구,해님공원,서울특별시 용산구 원효로1가   119-2,126.970023,37.539327
송파구,서울아주초등학교 운동장,서울특별시 송파구 잠실동   115,127.076029,37.505121
동대문구,휘경중학교,서울특별시 동대문구  망우로18나길 20  (휘경동),127.061751,37.587084
종로구,재동초등학교,서울특별시 종로구  북촌로4길 7  (가회동),126.985568,37.57983
성북구,고려대학사범대학부속고등학교(운동장),서울특별시 성북구 정릉동   산1-2,126.998525,37.609946
마포구,DMC문화공원,서울특별시 마포구 상암동   1611,126.892505,37.577981
양천구,신대어린이공원,서울특별시 양천구 신월동   119-0,126.832284,37.534156
구로구,서울정진학교운동장,서울특별시 구로구 궁동   242-0,126.822419,37.497909
종로구,명륜공원,서울특별시 종로구 명륜1가   23-9,126.998236,37.58833
동대문구,휘봉고등학교,서울특별시 동대문구  한천로 290  (휘경동),127.06892,37.58638
용산구,남정초등학교 운동장,서울특별시 용산구 원효로2가   54-1,126.964978,37.536355
송파구,서울잠일초등학교 운동장,서울특별시 송파구 잠실동   19-2,127.082496,37.514409
서초구,서일중학교,서울특별시 서초구 서초동   1313-0,127.022314,37.499087
마포구,하늘초등학교,서울특별시 마포구 상암동   594,126.880565,37.58546
양천구,신월1동휴게공간,서울특별시 양천구 신월동   129-6,126.832284,37.534156
은평구,진관중학교 운동장,서울특별시 은평구 진관동   16-0,126.925375,37.643957
성북구,북악중학교(운동장),서울특별시 성북구 정릉동   640-3,127.002058,37.606542
관악구,상록어린이공원,서울특별시 관악구 남현동   602-196,126.980309,37.473006
강남구,구룡초등학교 운동장,서울특별시 강남구 개포동   655-0,127.051494,37.481084
성동구,금호고등학교 운동장,서울특별시 성동구 금호동1가   339-0,127.023621,37.553046
구로구,개웅중학교,서울특별시 구로구  개봉로11길 81  (개봉동),126.851251,37.487542
관악구,문성어린이공원,서울특별시 관악구 신림동   1661-15,126.902996,37.481951
구로구,개웅초등학교운동장,서울특별시 구로구 개봉동   산53-25,126.850063,37.488519
노원구,덕암초등학교 운동장,서울특별시 노원구 상계동   1274-0,127.080936,37.666611
종로구,종로1234가동 주민센터,서울특별시 종로구  종로17길 8  (종로2가),126.988986,37.570652
영등포구,양남어린이공원,서울특별시 영등포구 양평동1가   205-0,126.888181,37.523258
중랑구,면목5동 집하장 녹지대,서울특별시 중랑구 면목동   734-2,127.079,37.579834
구로구,세종과학고등학교,서울특별시 구로구 궁동   232-0,126.827111,37.497305
강남구,대치4문화센터,서울특별시 강남구  도곡로77길 23  (대치동),127.057884,37.499674
서대문구,홍은중학교 체육관,서울특별시 서대문구  세검정로 105  (홍제동),126.949603,37.59762
종로구,와룡공원,서울특별시 종로구 명륜3가   산2-14,126.998772,37.59086
도봉구,서울가인초등학교 운동장,서울특별시 도봉구 창동   224-20,127.04327,37.659896
구로구,온수초등학교,서울특별시 구로구 온수동   9-34,126.825969,37.494123
관악구,예촌어린이공원,서울특별시 관악구 남현동   1083-1,126.976703,37.47456
성동구,금호초등학교 운동장,서울특별시 성동구 금호동2가   511,127.020148,37.55257
중랑구,사가정공원,서울특별시 중랑구 면목동   산50-15,127.095242,37.580266
종로구,창신초등학교,서울특별시 종로구 창신동   128-32,127.015323,37.577158
강남구,도곡초등학교,서울특별시 강남구  선릉로64길 33  (대치동),127.054468,37.499549
성북구,대일외국어고등학교(운동장),서울특별시 성북구 정릉동   산16-36,127.013632,37.613602
송파구,송파중학교,서울특별시 송파구 가락동   139-0,127.129337,37.496273
은평구,서울은빛초등학교 운동장 ,서울특별시 은평구 진관동   421-1,126.919117,37.642629
양천구,신월어린이공원,서울특별시 양천구 신월동   240-0,126.832284,37.534156
양천구,모세미어린이공원,서울특별시 양천구 목동   772-1,126.868665,37.535213
동대문구,휘봉초등학교,서울특별시 동대문구  장안벚꽃로 309  (휘경동),127.070152,37.586323
종로구,종로56가동주민센터,서울특별시 종로구  종로35가길 19  (효제동),127.004871,37.572279
송파구,잠신중학교 운동장,서울특별시 송파구 잠실동   22-1,127.087804,37.515752
관악구,신우초등학교 운동장,서울특별시 관악구 신림동   315,126.932425,37.462739
강남구,국립국악고등학교 운동장,서울특별시 강남구 개포동   1272-0,127.051341,34.476382
용산구,문화원 정자마당,서울특별시 용산구 원효로2가   87-2,126.952013,37.533409
도봉구,서울오봉초등학교 운동장,서울특별시 도봉구 도봉동   608-22,127.040347,37.671677
노원구,상계중학교 운동장,서울특별시 노원구 상계동   195-5,127.069071,37.652091
강서구,수명공원,서울특별시 강서구 화곡동   1044-31,126.834337,37.54086
서대문구,인왕초등학교 체육관,서울특별시 서대문구  세무서길 33-9  (홍제동),126.94521,37.590504
구로구,구일중학교,서울특별시 구로구  구일로 90-133  (구로동),126.873722,37.4951
영등포구,관악고등학교 운동장,서울특별시 영등포구 양평동2가   23-2,126.883243,37.521524
강남구,개포은행나무공원,서울특별시 강남구 개포동   1220-0,127.049252,37.476088
성북구,청덕초등학교장(운동장),서울특별시 성북구 정릉동   847-0,127.000602,37.611715
중랑구,용마폭포공원,서울특별시 중랑구 면목동   산1-4,127.089238,37.575063
은평구,구산초등학교,서울특별시 은평구  서오릉로15길 16  (구산동),126.909499,37.612527
강서구,두레공원,서울특별시 강서구 화곡동   792-9,126.859365,37.531151
구로구,유한공업고등학교운동장,서울특별시 구로구 항동   1-7,126.823809,37.488094
송파구,서울문현초등학교,서울특별시 송파구 장지동   838-3,127.128,37.480588
동대문구,휘경2동주민센터,서울특별시 동대문구  한천로 329  (휘경동),127.06858,37.590134
구로구,구일초등학교,서울특별시 구로구  구일로 68  (구로동),126.872936,37.492747
송파구,정신여자중학교 운동장,서울특별시 송파구 잠실동   50-4,127.072597,37.509586
강남구,역삼1문화센터,서울특별시 강남구  역삼로7길 16  (역삼동),127.033266,37.495395
은평구,서울신도초등학교 운동장,서울특별시 은평구 진관동   108-0,126.929136,37.632728
영등포구,서울당중초등학교 운동장,서울특별시 영등포구 양평동3가   42-0,126.890153,37.52625
관악구,광신고등학교 운동장,서울특별시 관악구 신림동   328-0,126.925949,37.464597
양천구,목마공원,서울특별시 양천구 목동   910,126.885691,37.538218
노원구,서울상계초등학교 운동장,서울특별시 노원구 상계동   402-1,127.066125,37.659063
용산구,산천동 마을마당,서울특별시 용산구 산천동   200,126.952996,37.535491
종로구,올림픽기념국민생활관,서울특별시 종로구  성균관로 91  (혜화동),126.9988,37.590339
성동구,옥수초등학교 운동장,서울특별시 성동구 금호동4가   440-12,127.021923,37.549585
도봉구,북서울중학교 운동장,서울특별시 도봉구 도봉동   585,127.042912,37.681156
종로구,지봉골공원,서울특별시 종로구 창신동   산6-25,127.013028,37.581291
양천구,신강초등학교 운동장,서울특별시 양천구 신월동   448-5,126.841663,37.525959
용산구,선린중학교 운동장 ,서울특별시 용산구 원효로3가   131-2,126.966341,37.542734
은평구,대은초등학교,서울특별시 은평구  통일로69길 12-15  (대조동),126.925865,37.612166
종로구,명신초등학교,서울특별시 종로구 창신동   7-40,127.013953,37.58128
양천구,신남중학교 운동장,서울특별시 양천구 신월동   609-7,126.847863,37.520554
중랑구,면목천로 녹지대(공원),서울특별시 중랑구 면목동   1508-10,127.083339,37.53897
동대문구,이문1동주민센터,서울특별시 동대문구  외대역동로 114-1  (이문동),127.065478,37.597835
관악구,원신초등학교 운동장,서울특별시 관악구 신림동   336-0,126.927444,37.466935
강서구,볏골공원,서울특별시 강서구 화곡동   98-99,126.844213,37.541348
강남구,도성초등학교,서울특별시 강남구  역삼로 313  (역삼동),127.049183,37.500908
도봉구,도봉중학교 운동장,서울특별시 도봉구 도봉동   622-40,127.045668,37.670438
서초구,새말어린이공원,서울특별시 서초구 방배동   794-16,126.988568,37.493332
종로구,서울과학고,서울특별시 종로구  혜화로 63  (명륜1가),126.998388,37.591826
영등포구,선유중학교 운동장,서울특별시 영등포구 양평동3가   82-0,126.894315,37.532945
성북구,정릉초등학교(운동장),서울특별시 성북구 정릉동   798-0,127.005294,37.619436
노원구,갈울근린공원,서울특별시 노원구 상계동   644-0,127.061189,37.66686
구로구,성베드로학교운동장,서울특별시 구로구 항동   1-1,126.825981,37.487446
서대문구,감리교신학대 운동장,서울특별시 서대문구 냉천동   31,126.96212,37.567475
양천구,나말어린이공원,서울특별시 양천구 목동   724-1,126.864468,37.538687
성동구,금옥초등학교 운동장,서울특별시 성동구 금호동4가   1254-0,127.017622,37.546959
송파구,오륜중학교,서울특별시 송파구 방이동   89-7,127.138909,37.516352
송파구,서울잠실초등학교 운동장,서울특별시 송파구 신천동   20-2,127.11127,37.520101
구로구,구로남초등학교,서울특별시 구로구  구로중앙로27나길 21  (구로동),126.890841,37.484849
영등포구,한강미디어고등학교 운동장,서울특별시 영등포구 양평동4가   315-1,126.89743,37.539089
구로구,영서중학교,서울특별시 구로구  도림로20길 35  (구로동),126.894735,37.488994
금천구,골말공원,서울특별시 금천구 가산동   28-2,126.88448,37.482862
종로구,서울과학고,서울특별시 종로구  혜화로 63  (명륜1가),126.998367,37.591834
도봉구,누원고등학교 운동장,서울특별시 도봉구 도봉동   646,127.050468,37.685288
송파구,잠실중학교 운동장,서울특별시 송파구 신천동   7-1,127.099333,37.517362
관악구,난우초등학교 운동장,서울특별시 관악구 신림동   589-1,126.917696,37.476578
용산구,도원어린이공원,서울특별시 용산구 도원동   21,126.954751,37.537156
성동구,옥정초등학교 운동장,서울특별시 성동구 옥수동   233-16,127.01556,37.541934
성북구,고려대학사범대학부속중학교(운동장),서울특별시 성북구 정릉동   산1-2,126.998978,37.610089
강서구,화곡초등학교운동장,서울특별시 강서구 화곡본동 24-266,126.846058,37.543223
강남구,휘문고등학교 운동장,서울특별시 강남구 대치동   952-1,127.062157,37.505153
강남구,언주초등학교,서울특별시 강남구  남부순환로363길 19  (도곡동),127.037033,37.486646
중랑구,상봉터미널,서울특별시 중랑구 상봉동   83-1,127.0915,37.596201
은평구,응암초등학교 본관동,서울특별시 은평구  가좌로6길 20  (응암동),126.921476,37.588389
양천구,신장어린이공원,서울특별시 양천구 신월동   486-0,126.842871,37.524082
노원구,온수근린공원,서울특별시 노원구 상계동   686-0,127.063661,37.660923
양천구,목3동 소공원(마을마당),서울특별시 양천구 목동   324-10,126.864821,37.544202
강동구,성일초등학교,서울특별시 강동구 성내동   531-0,127.127998,37.52952
종로구,숭인공원,서울특별시 종로구 숭인동   58-0,127.017649,37.576789
서대문구,금화초등학교 운동장,서울특별시 서대문구 천연동   13-1,126.963188,37.568651
동대문구,이문초등학교,서울특별시 동대문구  신이문로 16  (이문동),127.063844,37.602643
성동구,옥정중학교 운동장,서울특별시 성동구 옥수동   227-0,127.012252,37.54159
노원구,상수초등학교 운동장,서울특별시 노원구 상계동   755-0,127.06492,37.652081
마포구,두리어린이공원,서울특별시 마포구 망원동   436-1,126.901256,37.560127
성북구,정수초등학교(운동장),서울특별시 성북구 정릉동   431-62,127.008056,37.60422
양천구,창의어린이놀이터,서울특별시 양천구 목동   517,126.878702,37.546558
중랑구,면목5동 주민센터,서울특별시 중랑구  동일로 619  (면목동),127.079482,37.585833
금천구,무아래공원,서울특별시 금천구 가산동   234-29,126.893254,37.473321
용산구,달님소공원,서울특별시 용산구 문배동   46,126.969715,37.538377
강남구,대치중학교,서울특별시 강남구  남부순환로378길 39  (도곡동),127.047462,37.484604
종로구,창신3동주민센터,서울특별시 종로구  지봉로 87  (창신동 창신이수아파트창신3동주민센터),127.01473,37.578026
관악구,미성중학교 운동장,서울특별시 관악구 신림동   745-24,126.91215,37.475377
송파구,잠실고등학교 운동장,서울특별시 송파구 신천동   17-1,127.106128,37.522383
도봉구,덕성여자대학교 운동장,서울특별시 도봉구 쌍문동   419,127.016977,37.651659
중구,덕수초등학교 운동장,서울특별시 중구 정동   1-76,126.974366,37.568686
중랑구,수경공원,서울특별시 중랑구 중화동   381-3,127.073788,37.603674
영등포구,당산초등학교 운동장,서울특별시 영등포구 양평동4가   323-0,126.89622,37.539409
노원구,상계근린공원,서울특별시 노원구 상계동   620-0,127.05066,37.66924
구로구,구로중학교,서울특별시 구로구  구로중앙로 48  (구로동),126.886825,37.500538
은평구,은명초등학교 본관동,서울특별시 은평구  은평로4길 21-9  (응암동),126.918271,37.59757
강서구,화일초등학교운동장,서울특별시 강서구 화곡본동 61-184,126.847447,37.540733
용산구,솔밭어린이공원,서울특별시 용산구 한강로1가   47,126.973609,37.536867
중구,창덕여자중학교 운동장,서울특별시 중구 정동   27-3,126.969577,37.566747
양천구,목4동 소공원,서울특별시 양천구 목동   904-5,126.868856,37.532592
중랑구,면목본동 주민센터,서울특별시 중랑구  면목로 397  (면목동),127.087497,37.587491
영등포구,선유고등학교 운동장,서울특별시 영등포구 양평동4가   10-0,126.895018,37.53369
중랑구,수림대공원,서울특별시 중랑구 묵동   330-0,127.071697,37.615162
종로구,숭인1동주민센터,서울특별시 종로구  지봉로 86  (숭인동),127.015633,37.577836
은평구,연은초등학교 본관동,서울특별시 은평구  백련산로2길 35  (응암동),126.925058,37.590349
마포구,망원자매공원,서울특별시 마포구 망원동   232-30,126.897583,37.554735
성북구,길음초등학교(운동장),서울특별시 성북구 길음동   635-7,127.017672,37.614036
강남구,대도초등학교,서울특별시 강남구  선릉로 209  (도곡동),127.052832,37.492723
송파구,서울잠현초등학교 운동장,서울특별시 송파구 신천동   17-2,127.104778,37.522412
금천구,조마공원,서울특별시 금천구 가산동   148-11,126.895548,37.475575
구로구,세곡초등학교,서울특별시 구로구  고척로33길 34  (고척동),126.849119,37.504817
성동구,동호초등학교 운동장,서울특별시 성동구 옥수동   556-1,127.010155,37.546654
노원구,상천초등학교 운동장,서울특별시 노원구 상계동   768-0,127.057772,37.646283
노원구,상계제일중학교 운동장,서울특별시 노원구 중계동   132-0,127.077075,37.661403
강서구,역말공원,서울특별시 강서구 화곡동   978-18,126.848946,37.549727
도봉구,서울쌍문초등학교 운동장,서울특별시 도봉구 쌍문동   360-4,127.024391,37.648603
동작구,서울영화초등학교,서울특별시 동작구 대방동   44-3,126.9337,37.5084
강남구,도성초등학교 운동장,서울특별시 강남구 역삼동   714-0,127.048965,37.501126
강서구,이수공원,서울특별시 강서구 염창동   281-3,126.874325,37.548204
금천구,소망어린이공원,서울특별시 금천구 독산동   196-8,126.901555,37.469427
구로구,고척중학교,서울특별시 구로구  중앙로3길 20  (고척동),126.862068,37.500226
은평구,증산중학교 다목적강당,서울특별시 은평구  증산로5길 27-30  (증산동),126.904746,37.583462
마포구,경성고등학교 운동장,서울특별시 마포구 연남동   369-1,126.919538,37.563156
강서구,안골공원,서울특별시 강서구 화곡동   155-1,126.850712,37.535647
중랑구,면목고등학교,서울특별시 중랑구  용마산로72길 36-14  (면목동),127.100763,37.587417
용산구,용산초등학교,서울특별시 용산구 한강로2가   1-0,126.972371,37.535601
서초구,양재근린공원,서울특별시 서초구 양재동   311,127.042399,37.471584
성동구,서울숲 공원,서울특별시 성동구 성수동1가   685-20,127.040256,37.543658
중랑구,신내근린공원,서울특별시 중랑구 신내동   652-0,127.088919,37.614731
성북구,길원초등학교(운동장),서울특별시 성북구 길음동   1280-4,127.016723,37.609053
송파구,서울잠동초등학교 운동장,서울특별시 송파구 신천동   7-2,127.100048,37.517964
종로구,아름꿈도서관,서울특별시 종로구  숭인동길 43  (숭인동),127.021835,37.576925
영등포구,양평어린이공원,서울특별시 영등포구 양평동4가   301-7,126.898039,37.538174
중구,리라초등학교,서울특별시 중구 예장동   8-148,126.987934,37.557817
동작구,강남중학교,서울특별시 동작구 대방동   390-6,126.9201,37.5022
성북구,대광초등학교(운동장),서울특별시 성북구 보문동7가   111-0,127.023721,37.579094
노원구,상경중학교 운동장,서울특별시 노원구 상계동   653-0,127.053295,37.666916
노원구,재현고등학교,서울특별시 노원구 중계동   129-1,127.0813,37.661588
강남구,대진초등학교,서울특별시 강남구  개포로109길 74  (개포동),127.078042,37.496686
성북구,계성고등학교(운동장),서울특별시 성북구 길음동   1284-15,127.020386,37.607828
동작구,서울문창초등학교,서울특별시 동작구 신대방동   640,126.913912,37.488915
송파구,서울풍납초등학교 운동장,서울특별시 송파구 풍납동   165,127.117991,37.534762
성동구,경일고등학교 운동장,서울특별시 성동구 성수동1가   22-27,127.048106,37.543598
구로구,고산초등학교,서울특별시 구로구  중앙로 6  (고척동),126.865397,37.499342
강남구,구룡중학교,서울특별시 강남구  선릉로 103  (개포동),127.055745,37.486102
중랑구,봉화산근린공원,서울특별시 중랑구 신내동   655-2,127.09291,37.608222
마포구,느티나무어린이공원,서울특별시 마포구 연남동   563-5,126.918738,37.559711
노원구,서울동일초등학교 운동장,서울특별시 노원구 상계동   655-0,127.054641,37.665312
중구,중림종합복지센터,서울특별시 중구  서소문로6길 16  (중림동),126.966147,37.559472
강서구,공암나루근린공원,서울특별시 강서구 가양동   1459-9,126.850106,37.569947
성북구,숭덕초등학교(운동장),서울특별시 성북구 정릉동   173-0,127.013871,37.604217
중랑구,면목3.8동 주민센터,서울특별시 중랑구  사가정로51길 48  (면목동),127.088178,37.583051
영등포구,영원중학교 운동장,서울특별시 영등포구 영등포동   576-6,126.914076,37.515644
영등포구,양평동 체련장,서울특별시 영등포구 양평동5가   128-1,126.894563,37.541329
노원구,서울원광초등학교 운동장,서울특별시 노원구 중계동   359-0,127.075074,37.654217
강남구,진선여자중학교 운동장,서울특별시 강남구 역삼동   713-0,127.048422,37.501903
강서구,염경중학교 운동장,서울특별시 강서구 염창동   79-8,126.870897,37.554212
용산구,기와터공원,서울특별시 용산구 한강로3가   63-388,126.969638,37.525733
은평구,증산초등학교 교사동,서울특별시 은평구  증산서길 61  (증산동),126.904175,37.58268
중구,충무초등학교,서울특별시 중구 장충동2가   173-7,127.001831,37.562327
노원구,청암중고등학교 운동장,서울특별시 노원구 중계동   411-1,127.074413,37.651327
마포구,은행나무어린이공원,서울특별시 마포구 연남동   250-9,126.922316,37.56457
송파구,서울토성초등학교 운동장,서울특별시 송파구 풍납동   251,127.115141,37.531798
용산구,강변어린이공원,서울특별시 용산구 이촌동   408,126.974996,37.521334
강서구,아리수공원,서울특별시 강서구 염창동   299-3,126.875216,37.551667
