,id,lat,lng,households,buildDate,score,m2,p,min_sales,max_sales,avg_sales,구,distance_park,distance_subway,distance_mart,distance_hospital,distance_library,distance_school,distance_eq_shelter,distance_fire_station,crime,cctv
1690,56761,37.5508263,126.907855,46,201708,4.8,67,20,62400.0,62560.0,62400.0,마포구,73.8324223524506,274.03577845115456,542.3589317045083,14980.100112600403,352.23430773948525,397.6759683553522,74.57734532526995,2238.464978002694,3688,2421
1691,20733,37.55616649,126.9066673,31,200405,5.0,83,25,52000.0,74880.0,72800.0,마포구,202.76511745101078,366.95231005751464,920.829639875721,14980.100112600403,114.58189570682012,464.92678615551154,194.8695756958956,2456.030774992112,3688,2421
1692,5824,37.55198305,126.8761715,127,199610,4.2,81,25,53120.0,72000.0,61600.0,강서구,81.07848563121664,3407.5827012202285,2111.1570981286022,2294.378393252457,202.92767562793196,337.0294529596929,91.26984525030765,1554.0753968825563,4415,2560
1693,1145,37.5414648,126.881925,1512,199712,4.3,103,31,110240.0,110240.0,110400.0,양천구,281.2921567965017,1999.1660840404468,1974.4068665192976,2159.651725664485,836.154960459745,168.14546375653296,439.6665366174494,1518.661806725234,3216,3312
1694,8548,37.55743869,126.9066567,48,200203,0.0,109,33,92480.0,92480.0,92800.0,마포구,328.3473467303454,230.03594881291593,1027.4220593869122,14980.100112600403,226.16705357554733,397.66357138742063,320.7614422499457,2503.955243363699,3688,2421
1695,15891,37.5488194,126.9085188,38,200505,0.0,113,34,76800.0,76800.0,76800.0,마포구,170.83762331783896,347.778692323067,505.2188179061274,14980.100112600403,420.1386534134539,555.469343467001,164.39525413606813,2175.11394549143,3688,2421
1696,273,37.5379437,126.890796,184,199810,3.6,80,24,62240.0,167040.0,73600.0,영등포구,642.029114590578,1104.3156168635007,683.9741777969934,2374.349158823561,327.88188829863066,537.5946788838227,502.0087706250497,2463.0660848515795,5217,3778
1697,4198,37.54817676,126.8757251,122,199910,4.3,83,25,62240.0,82720.0,72800.0,강서구,119.84798978548167,3122.36533811616,2331.3982685686533,2397.075494935773,159.26153521511873,527.5878378018697,123.46983969386412,1747.823353312267,4415,2560
1698,10240,37.5475629,126.875926,136,200507,4.0,93,28,102400.0,113600.0,109600.0,강서구,164.55710204883195,3099.58997697379,2389.949155985268,2441.9088118021164,167.07081604879826,594.4280456699825,158.12538333052296,1804.9069895096472,4415,2560
1699,18979,37.55849078,126.9063022,130,200909,4.3,117,35,75200.0,118240.0,97600.0,마포구,448.87475997926066,109.54136447818544,1139.2119681164445,14980.100112600403,315.70739308225694,344.23800438593787,321.08571108559033,2576.840853898293,3688,2421
1700,1411,37.55285409,126.8751062,498,199404,3.7,101,31,62880.0,64960.0,64800.0,강서구,119.819185027062,3399.4820017607103,1980.6357884273602,2180.7380971083717,274.86246641667947,257.11527019997493,132.3527861120602,1428.260047092121,4415,2560
1701,18814,37.5591393,126.906057,40,200506,0.0,64,19,46400.0,79200.0,68000.0,마포구,428.96583080898324,35.77703533760459,1166.5780697276987,14980.100112600403,298.8801855169038,327.3459474721109,313.136463109176,2625.6858525062457,3688,2421
1702,18813,37.56042133,126.9048285,81,200307,5.0,71,21,52000.0,76000.0,68800.0,마포구,318.99803209893395,143.24343136568498,990.1601425708245,14980.100112600403,385.1020907844214,292.7813806301834,303.59554723640025,2784.4869742525716,3688,2421
1703,6292,37.55125332,126.8745431,417,200506,4.7,80,24,82560.0,83200.0,82400.0,강서구,88.30305059648447,3245.3492337018533,2036.7952458720872,2178.0797885357006,107.2458476389626,214.74011303488012,75.06535212361622,1466.0333789919125,4415,2560
1704,429,37.5594387,126.9063961,42,199607,0.0,85,26,78400.0,78560.0,78400.0,마포구,387.9261534597566,51.63159410424772,1165.985798807166,14980.100112600403,259.1884635072281,363.64258554506347,352.3711894633276,2612.563970141819,3688,2421
1705,10253,37.56227595,126.903065,107,200503,4.3,79,24,67520.0,84320.0,77600.0,마포구,288.8732922278328,401.48814475739107,738.1214301325724,14980.100112600403,483.3330525102601,254.82510039325263,247.40887157179444,3017.15471235529,3688,2421
1706,15231,37.55417919,126.9093633,43,200411,5.0,85,26,71200.0,76480.0,72800.0,마포구,131.59812837898048,346.5583286367477,596.9024885450563,14980.100112600403,344.847352364583,162.95188200822423,138.6777262467336,2166.3666034435864,3688,2421
1707,21101,37.55030163,126.8743183,36,200904,0.0,86,26,59200.0,64960.0,64000.0,강서구,185.79718129410412,3162.8231582608046,2084.8505072317275,2193.0293863698353,66.50686034989796,264.3199651511624,171.20992629954236,1506.825461020385,4415,2560
1708,5237,37.54796665,126.8747025,206,200105,4.4,80,24,71200.0,116480.0,93600.0,강서구,56.48253547290616,3034.7212795771497,2280.12012032296,2325.2397693811317,67.43591605857316,503.7378729224422,42.47510398053451,1693.886199406778,4415,2560
1709,13898,37.54951957,126.8743242,64,199508,4.3,76,23,49440.0,49440.0,49600.0,강서구,123.11051199606422,3109.467728938377,2140.4045834515637,2224.7327384124887,116.09990428201709,335.1119517818392,146.28471686641737,1558.480868227237,4415,2560
1710,19790,37.55249265,126.87412,41,200709,4.0,72,22,54400.0,81760.0,78400.0,강서구,129.38220633210491,3308.006191354119,1928.082605188185,2105.1817238697645,249.02227462177342,162.07911302309685,133.2809111196631,1366.7857740947654,4415,2560
1711,3787,37.5369462,126.893677,216,200002,4.2,86,26,63360.0,104640.0,78400.0,영등포구,405.75433949819956,829.10940436962,417.30493461871856,2117.0652463918864,58.8875194058055,419.0333478353544,353.93394838943254,2250.5937365110085,5217,3778
1712,3755,37.55397398,126.8742081,212,199807,3.8,87,26,51680.0,91360.0,72000.0,강서구,261.1900290128705,3307.083858194931,1850.1284968771527,2079.4423320229735,286.52998048323593,265.39035522369215,271.47610328893967,1308.1872445960325,4415,2560
1713,13918,37.54397514,126.8763296,121,200301,4.0,112,34,77280.0,101280.0,87200.0,양천구,280.37369480602905,2168.5437892600294,2161.011025293457,2047.4619322780186,406.0731286048562,209.40360559216236,106.03203179536871,1577.4405305428882,3216,3312
1714,1196,37.54903995,126.8740489,356,199410,4.2,79,24,55200.0,118080.0,75200.0,강서구,76.13885936644834,3057.84212683376,2157.0893141335796,2223.0654636794816,152.39375367592368,371.2696492488148,96.08750880884284,1572.6250180965878,4415,2560
1715,82056,37.5625792,126.903753,66,202009,0.0,68,21,73600.0,89600.0,83200.0,마포구,321.3774997466124,397.775391335106,767.4039252029891,14980.100112600403,414.8571558189905,323.6604296455131,314.7789140659955,2980.383242055346,3688,2421
1716,16836,37.55287796,126.8738251,52,200602,4.7,105,32,81760.0,82880.0,82400.0,강서구,176.99904702499362,3296.6006587374172,1883.0346833658743,2069.9534380139958,270.9125763563795,156.38768750606553,182.114613266502,1324.5375684420944,4415,2560
1717,19926,37.55053522,126.8736933,38,200808,0.0,81,25,58560.0,98240.0,78400.0,강서구,197.6294409123168,3136.6498169414285,2025.5961303773167,2132.37917559595,122.18321526912182,210.00548057398538,184.00278897309468,1446.7893649839878,4415,2560
1718,10010,37.5522389,126.873602,166,200411,3.9,76,23,59200.0,89120.0,74400.0,강서구,156.76300989968962,3255.2557990098862,1905.8508024305181,2067.9909019316697,243.4478404566817,111.42928330778034,155.84742413799708,1339.5165124617213,4415,2560
1719,19496,37.55138561,126.8735515,135,200912,4.4,106,32,82880.0,89120.0,85600.0,강서구,159.25610852112052,3188.614252704139,1957.661502687316,2090.254404265168,173.96814867568713,132.0255632978402,150.0344871381563,1383.8695974728123,4415,2560
1720,17508,37.55329923,126.8734577,130,200705,4.3,109,33,82880.0,95520.0,91200.0,강서구,233.00095731140013,3255.537959827905,1830.710437253146,2028.272440200301,225.78889854730375,165.6325644841789,238.67654966679854,1275.3841115793555,4415,2560
1721,15978,37.5370799,126.89815,34,200602,4.5,77,23,51040.0,80000.0,64000.0,영등포구,104.1774206009843,469.24770141061333,44.177208893497756,1881.5525684315132,225.9446518907222,377.5389796014488,122.05139716050566,2133.8122313238932,5217,3778
1722,59015,37.53669405,126.8978832,91,198408,0.0,21,6,19680.0,27200.0,20800.0,영등포구,147.87357008642246,470.1964929680807,46.02458060152701,1859.7294613973868,212.17214055834305,407.44340379432873,165.1353136382751,2098.353664940743,5217,3778
1723,26535,37.53875058,126.8810406,1882,198511,4.1,64,19,56960.0,170880.0,116800.0,양천구,196.39166548485485,1688.994195016446,1663.3434650553095,1908.9357464187303,746.3205146201825,473.90138576207977,162.69114938384084,1229.591888663216,3216,3312
1724,20522,37.54345532,126.8755247,41,200602,4.7,92,28,53600.0,66400.0,57600.0,양천구,203.44693381294834,2106.035290471449,2100.666065068424,1960.4228849605552,318.81261565809564,137.7308494582165,78.28617425491441,1506.0453793200604,3216,3312
1725,2405,37.55104243,126.8728007,106,199312,4.7,83,25,54880.0,63040.0,56800.0,강서구,234.17624037948218,3113.73072096426,1928.9425468081492,2039.3928443817,212.74439030865898,123.62275865884534,223.96342735422488,1349.9794130321718,4415,2560
1726,7651,37.54818123,126.873145,422,200504,4.4,85,26,86720.0,127680.0,102400.0,강서구,113.54182603805233,2936.850109393162,2164.814004730327,2191.5110567960664,95.15178377880713,440.83736778692025,104.05948616626333,1576.7326676977136,4415,2560
1727,11030,37.54949273,126.8728214,80,200511,0.0,121,37,79840.0,82720.0,80800.0,강서구,183.6599638296633,3003.6483638237514,2043.1277000332143,2103.747465211778,221.21404786082755,292.36846626172144,195.2077556268694,1457.3942114266815,4415,2560
1728,6483,37.55279756,126.8727931,168,200407,4.6,80,24,74560.0,93760.0,88000.0,강서구,246.87455246248967,3209.504205290822,1811.920130168964,1983.4954731112098,194.1588306054238,87.2553114953509,229.5104019264167,1247.28613273323,4415,2560
1729,302,37.5546978,126.872862,778,199806,4.1,85,26,51200.0,84800.0,66400.0,강서구,371.20245939620605,3177.1797757903037,1707.4519303944335,1950.1056389282778,196.04509812935916,149.9257722986799,143.67363969800536,1169.5603154887285,4415,2560
1730,33198,37.5511255,126.911905,198,201608,4.5,111,34,146240.0,201440.0,164800.0,마포구,123.77267839251779,90.7448114506601,206.41148981092616,14980.100112600403,56.715966701723595,269.49008439931816,256.0420874644623,1885.6444872574239,3688,2421
1731,4382,37.5357591,126.896233,198,200003,4.5,85,26,55680.0,63520.0,62400.0,영등포구,298.92981458436736,580.2371080669099,220.01463674577442,1868.0107229442665,180.5298826924247,442.06754768668526,253.7939945224182,2043.3159659562366,5217,3778
1732,521,37.55162891,126.8719079,178,199402,4.2,79,24,46240.0,79040.0,61600.0,강서구,223.81522216316478,3099.7117668718365,1826.7366951393392,1944.0168048360279,252.55984502045337,64.94133194508215,228.7535606135259,1248.1074326581556,4415,2560
1733,4209,37.54886488,126.8721163,256,199910,4.4,86,26,60960.0,63360.0,62400.0,강서구,207.39255521976477,2911.429437820279,2046.9697703017675,2076.5048172315114,200.28898493045924,359.82169813184316,208.1233188025356,1458.7127351271856,4415,2560
1734,24243,37.55002237,126.9122517,198,201504,4.8,111,34,157440.0,233600.0,201600.0,마포구,209.23275240968485,186.2454757980404,152.7403287753684,14980.100112600403,183.09788217414254,395.6714851125124,343.69750544314763,1846.4796641808612,3688,2421
1735,17878,37.54829234,126.9121089,70,200609,4.2,163,49,160160.0,169440.0,164800.0,마포구,197.51429159206026,352.14295480790116,271.2591837772235,14980.100112600403,371.0254862676454,580.1079612127795,303.7179957604796,1861.671529624682,3688,2421
1736,523,37.55006805,126.8716028,140,199307,4.0,99,30,84000.0,84960.0,84000.0,강서구,226.37262015638765,2962.8590551574516,1920.9796661259443,1979.7780433115825,307.2839250949012,234.89084748590878,232.19420747461973,1334.386304669943,4415,2560
1737,15929,37.54293863,126.8742809,58,200503,5.0,88,27,53600.0,72000.0,70400.0,양천구,157.63931866073105,2044.927776243902,2043.8995445622443,1854.1697375156652,197.1615523753652,85.3055971413173,86.95377940661744,1431.9464201303254,3216,3312
1738,5242,37.55557908,126.8720867,297,200106,4.0,77,23,52320.0,117600.0,72800.0,강서구,255.1455086601585,3096.221156470156,1601.8005271506183,1871.3482401980389,223.6139383438029,100.90383552523754,92.64838439903889,1076.046142481384,4415,2560
1739,4430,37.53672991,126.8822115,276,200011,3.8,99,30,119200.0,233600.0,163200.0,양천구,260.34096667200606,1525.4892179727226,1492.7568822852063,1840.9392981316162,672.1089369575932,527.7335107485425,85.91163802671771,1141.823263758724,3216,3312
1740,877,37.54130011,126.8755057,332,199204,4.2,101,31,82240.0,88000.0,84800.0,양천구,56.26303509780435,1866.6612605070463,1861.0351189125463,1761.7998392551738,270.733875136004,94.44790238618022,281.0742468796663,1271.2681685642842,3216,3312
1741,4217,37.55294724,126.8712312,249,200005,4.3,84,25,59680.0,108000.0,78400.0,강서구,253.67552955803512,3071.4614685288925,1689.9001571377523,1845.8755058940897,94.86705962389433,136.8029375394855,143.68758290792206,1118.834550745959,4415,2560
1742,13899,37.55248569,126.8710147,65,200303,5.0,100,30,100800.0,104320.0,102400.0,강서구,202.36369799694134,3064.4692307145174,1705.780449266188,1840.8420898828574,143.35728984437645,125.53826118979988,192.23712958446848,1129.5837564877754,4415,2560
1743,24395,37.55970509,126.9106513,49,200608,1.0,85,26,64000.0,128000.0,90400.0,마포구,273.3255213739747,427.876567401406,1092.2495193074374,14980.100112600403,139.27341784164963,101.91635360796694,307.86501738262695,2293.8863937916794,3688,2421
1744,22896,37.548221,126.913172,40,197306,3.5,55,17,26400.0,36800.0,30400.0,마포구,242.38032629608716,397.62930787605103,235.01713576780674,14980.100112600403,398.3929252426101,611.2073523966776,266.74951906926503,1768.721510003354,3688,2421
1745,648,37.5342435,126.894071,372,199307,4.2,106,32,76640.0,76640.0,76800.0,영등포구,457.69974644710277,767.3410803478242,471.9329116778937,1882.9132918160426,141.6349153446049,189.83503667437427,96.50012901983223,1964.441522898402,5217,3778
1746,38130,37.548866,126.870671,499,201903,0.0,72,22,79200.0,120000.0,108800.0,강서구,277.5825234656336,2813.28542300593,1959.4201744314437,1962.686190215229,253.5114089121842,388.44423237061545,281.7339163550772,1370.363063240667,4415,2560
1747,19450,37.5509353,126.9137807,617,201206,4.3,66,20,88800.0,414400.0,201600.0,마포구,117.55022889599785,257.13779834761095,79.01195188829513,14980.100112600403,196.38106825095957,372.92435034109593,189.08868990985385,1718.996479428551,3688,2421
1748,4423,37.536354,126.8811214,240,200005,5.0,97,29,80000.0,244160.0,176000.0,양천구,257.64818478819535,1445.7493401421664,1415.8977868523161,1770.2539667412818,568.756286859595,559.1771852422667,124.26704882005114,1041.617674017213,3216,3312
1749,18228,37.55162715,126.8702964,221,200712,4.7,103,31,77120.0,122400.0,90400.0,강서구,91.59771806785064,2997.956703480176,1718.7329955794096,1809.5323963656276,245.98242493267867,188.4620688940307,95.12060462338518,1134.440221279814,4415,2560
1750,5891,37.5648586,126.9057781,127,199908,5.0,80,24,54240.0,93920.0,80800.0,마포구,96.95273008640551,607.3877497809283,835.4609991819337,14980.100112600403,244.1607686678687,243.93544237292195,258.0354878208707,2965.8526731390284,3688,2421
1751,4249,37.554069,126.870486,51,200610,4.3,110,33,76480.0,78080.0,77600.0,강서구,331.90838530408644,2982.162379398941,1564.2444216942558,1754.5759248340503,53.617197253911826,121.43396391766862,39.56644641427408,1001.8913680127473,4415,2560
1752,23103,37.55353375,126.8703746,54,201107,4.0,88,27,61120.0,99200.0,92000.0,강서구,276.24300889609106,2983.9515480334617,1590.4421323976119,1757.1770136293558,58.717477466800524,178.77600480363668,88.36618288561975,1020.8790635395926,4415,2560
1753,13947,37.54494094,126.9125338,65,200304,4.0,100,30,67360.0,169600.0,90400.0,마포구,132.88357642008444,722.8109700900516,602.4860906487502,14980.100112600403,745.5550140598841,953.9738554429657,150.19562009910717,1886.1158105906798,3688,2421
1754,3754,37.55661603,126.871166,77,199204,4.5,90,27,54400.0,86720.0,76800.0,강서구,126.28051598538096,3003.5140279065586,1479.500483093972,1783.737726246134,316.4600828267677,179.65224039376812,164.93105600659305,972.5818540801412,4415,2560
1755,363,37.53466021,126.8848442,1368,198611,4.1,65,20,56160.0,189120.0,100000.0,양천구,79.92924168938752,1461.263045681462,1416.374414153314,1684.934977073314,810.5548450320063,212.6453700802878,372.8651945600439,1217.3450489151696,3216,3312
1756,12124,37.5362016,126.8800943,72,199905,5.0,160,48,128000.0,139360.0,134400.0,양천구,305.8174331282557,1394.5399623607086,1368.1317977136944,1683.221582723724,485.52260676275716,603.4116577252938,191.73676042649072,963.6179502029173,3216,3312
